Id,CreationDate,Score,ViewCount,AnswerCount,CommentCount,FavoriteCount,Title,Body,Tags
"71353838","2022-03-04 15:47:06","40","34318","13","6","0","Pair new device over Wi-Fi not working in Android Studio Bumblebee","<p>when I try to pair a device, neither QR code or Pairing code work and just get stuck searching for a device...</p>
<p>I have a phone with Android 11 &amp; 12 and Wi-Fi debugging is on.</p>
<p><a href=""https://i.stack.imgur.com/3CDA2.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/3CDA2.png"" alt=""Android Studio &quot;Pair devices&quot; dialog"" /></a></p>
","<android><android-studio><pairing>"
"71361664","2022-03-05 11:10:38","5","2051","4","5","0","Jetpack Compose Intercept back button from soft keyboard","<p>Is it possible to intercept back button when keyboard is open? With EditText it's possible as in answer <a href=""https://stackoverflow.com/questions/3940127/intercept-back-button-from-soft-keyboard/5811630#5811630"">here</a>, is it possible for Compose either?</p>
<p>I have a <code>Search</code> Composable that invokes a search after 300ms debounce and when i click back press i want not only close keyboard but remove focus and clear query either.</p>
<pre><code>val focusManager = LocalFocusManager.current
val keyboardController = LocalSoftwareKeyboardController.current

val dispatcher: OnBackPressedDispatcher =
    LocalOnBackPressedDispatcherOwner.current!!.onBackPressedDispatcher

val backCallback = remember {
    object : OnBackPressedCallback(true) {
        override fun handleOnBackPressed() {
            if (!state.focused) {
                isEnabled = false
                Toast.makeText(context, &quot;Back&quot;, Toast.LENGTH_SHORT).show()
                dispatcher.onBackPressed()
            } else {
                println(&quot;HomeScreen() Search Back &quot;)
                state.query = TextFieldValue(&quot;&quot;)
                state.focused = false
                focusManager.clearFocus()
                keyboardController?.hide()
            }
        }
    }
}

DisposableEffect(dispatcher) { // dispose/relaunch if dispatcher changes
    dispatcher.addCallback(backCallback)
    onDispose {
        backCallback.remove() // avoid leaks!
    }
}
</code></pre>
<p>Back search is only triggered after keyboard is closed as you can see in gif, it does another search after keyboard is closed because query is not empty.</p>
<p>Note, I don't want a solution to prevent doing another query, adding a previous query check does that, i want to intercept keyboard back press so <strong>only</strong> the block inside <code>handleOnBackPressed</code> is triggered when system back button is pressed when keyboard is open not after keyboard is closed.</p>
<p><a href=""https://i.stack.imgur.com/YbV3A.gif"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/YbV3A.gif"" alt=""enter image description here"" /></a></p>
<p><code>SearchState</code> is</p>
<pre><code>class SearchState&lt;I, R, S&gt;(
    initialResults: List&lt;I&gt;,
    suggestions: List&lt;S&gt;,
    searchResults: List&lt;R&gt;,
) {
    var query by mutableStateOf(TextFieldValue())
    var focused by mutableStateOf(false)
    var initialResults by mutableStateOf(initialResults)
    var suggestions by mutableStateOf(suggestions)
    var searchResults by mutableStateOf(searchResults)
    
    var searching by mutableStateOf(false)
    var searchInProgress = searching

    val searchDisplay: SearchDisplay
        get() = when {
            !focused &amp;&amp; query.text.isEmpty() -&gt; SearchDisplay.InitialResults
            focused &amp;&amp; query.text.isEmpty() -&gt; SearchDisplay.Suggestions
            searchInProgress -&gt; SearchDisplay.SearchInProgress
            !searchInProgress &amp;&amp; searchResults.isEmpty() -&gt; SearchDisplay.NoResults
            else -&gt; SearchDisplay.Results
        }

}
</code></pre>
<p>And query is processed with</p>
<pre><code>LaunchedEffect(key1 = Unit) {
    snapshotFlow { state.query }
        .distinctUntilChanged()
        .filter {
            it.text.isNotEmpty()
        }
        .map {
            state.searching = false
            state.searchInProgress = true
            it
        }
        .debounce(300)
        .mapLatest {
            state.searching = true
            delay(300)
            viewModel.getTutorials(it.text)
        }
        .collect {
            state.searchInProgress = false
            state.searching = false
            state.searchResults = it
        }
}
</code></pre>
","<android><android-jetpack-compose>"
"71363125","2022-03-05 14:42:49","14","4775","6","4","0","compose NavHost Start the white Screen","<p>My app starts with navigation globally, but I found that when I set the following code, the app will remain blank after startup unless I manually touch the screen.</p>
<pre><code>rememberSystemUiController().setStatusBarColor(
 Color.Transparent,
 darkIcons = true //This sentence must be set
)
</code></pre>
<pre><code>fun AppNavigation(
    appNavController:NavHostController = LocalAppNavController.current
) {
    NavHost(
        navController = appNavController,
        startDestination = Screen.Splash.route
    ) {
        composable(route = Screen.Splash.route) {
            SplashScreen()
        }
        composable(route = Screen.HelloScreen.route) {
            HelloScreen()
        }
        composable(route = Screen.HomeScreen.route) {
            val popItem = remember{
                mutableStateOf(NULL_MEDIA_ITEM)
            }
            CompositionLocalProvider(
                LocalHomeNavController provides rememberNavController(),
                LocalNetViewModel provides hiltViewModel(),
                LocalUserViewModel provides hiltViewModel(),
                LocalHomeViewModel provides hiltViewModel(),
                LocalPopWindowItem provides popItem
            ){
                LocalUserViewModel.current.initializeController()
                HomeScreen()
            }
        }
    }

}
</code></pre>
","<android><android-jetpack-compose>"
"71369726","2022-03-06 11:11:23","7","41076","5","5","0","No module named gi","<p>i have try all the possible command given below:</p>
<blockquote>
<p>pip install pgi  , pip install PyGObject , pip  install python-gi</p>
</blockquote>
<p>Still not able to install the module in python .
Installed python 3.7 also try to make a virtual environment but not able to install the module .</p>
<pre><code>#import cv2
import gi
import numpy as np

gi.require_version('Gst', '1.0')
from gi.repository import Gst
</code></pre>
","<python><gstreamer><python-module>"
"71371909","2022-03-06 16:00:53","19","2806","4","20","0","How to calculate when one's 10000 day after his or her birthday will be","<p>I am wondering how to solve this problem with basic Python (no libraries to be used): How can I calculate when one's 10000 day after their birthday will be (/would be)?</p>
<p>For instance, given Monday 19/05/2008, the desired day is Friday 05/10/2035 (according to <a href=""https://www.durrans.com/projects/calc/10000/index.html?dob=19%2F5%2F2008&amp;e=mc2"" rel=""nofollow noreferrer"">https://www.durrans.com/projects/calc/10000/index.html?dob=19%2F5%2F2008&amp;e=mc2</a>)</p>
<p>So far I have done the following script:</p>
<pre><code>years = range(2000, 2050)
lst_days = []
count = 0
tot_days = 0
for year in years:
    if((year % 400 == 0) or  (year % 100 != 0) and  (year % 4 == 0)):
        lst_days.append(366)
    else:
        lst_days.append(365)
while tot_days &lt;= 10000:
        tot_days = tot_days + lst_days[count]
        count = count+1
print(count)
</code></pre>
<p>Which estimates the person's age after 10,000 days from their birthday (for people born after 2000). But how can I proceed?</p>
","<python><days>"
"71381742","2022-03-07 13:21:21","15","12696","4","4","0","Secret initialization from Blob storage failed due to missing both an Azure Storage connection string and a SAS connection uri","<p>I am getting this error while configuring blob output binding for Azure function HTTP trigger in Visual Studio. I tried assigning value in the <code>host.json</code> file but still got this error.</p>
<blockquote>
<p>Microsoft.Azure.WebJobs.Script.WebHost: Secret initialization from Blob storage failed due to missing both an Azure Storage connection string and a SAS connection URI. For Blob Storage, please provide at least one of these. If you intend to use files for secrets, add an App Setting key 'AzureWebJobsSecretStorageType' with the value 'Files'.</p>
</blockquote>
<p><strong>local.settings.json</strong></p>
<pre><code>{
  &quot;IsEncrypted&quot;: false,

  &quot;Values&quot;: {
    &quot;AzureWebJobsStorage&quot;: &quot;DefaultEndpointsProtocol=https;AccountName=.......&quot;,
    &quot;APPINSIGHTS_INSTRUMENTATIONKEY&quot;: &quot;f...........&quot;,
    &quot;FUNCTIONS_EXTENSION_VERSION&quot;: &quot;~2&quot;,
    &quot;WEBSITE_NODE_DEFAULT_VERSION&quot;: &quot;8.11.1&quot;,
    &quot;WEBSITE_LOAD_CERTIFICATES&quot;: &quot;*&quot;,
    &quot;WEBSITE_RUN_FROM_PACKAGE&quot;: &quot;1&quot;
  },
  &quot;version&quot;: &quot;2.0&quot;
}
</code></pre>
<p>Can anyone please help me with configuring blob output bindings for azure functions in visual studio?</p>
","<c#><azure><visual-studio><azure-functions><azure-blob-storage>"
"71382905","2022-03-07 14:52:57","13","10516","7","12","0","Flutter iOS crash with EXC_BAD_ACCESS error","<p>I am developing an app with Flutter and testing the app on a physical iOS device (iPhone 7).</p>
<p>The iOS version is: 15.3.1<br />
And the Flutter version is: 2.10.3</p>
<p>When I am testing my app, I occasionally get crashes. The crash gives the error below. It does not always crash at the same place so I do not know what code to share here. The error message itself does not say much to me and I could not find any helpful information on the net regarding this error.</p>
<pre><code>* thread #1, queue = 'com.apple.main-thread', stop reason = EXC_BAD_ACCESS (code=1, address=0x443b8000443b8000)
    frame #0: 0x0000000198405048 libobjc.A.dylib`objc_msgSend + 8
libobjc.A.dylib`objc_msgSend:
-&gt;  0x198405048 &lt;+8&gt;:  ldr    x13, [x0]
    0x19840504c &lt;+12&gt;: and    x16, x13, #0xffffffff8
    0x198405050 &lt;+16&gt;: mov    x15, x16
    0x198405054 &lt;+20&gt;: ldr    x11, [x16, #0x10]
Target 0: (Runner) stopped.
Lost connection to device.
Exited (sigterm)
</code></pre>
<p>What can I check next?</p>
<h2>Addendum</h2>
<p>I wonder if I am doing something wrong with my Stream Builders. Here is a shortened version of my code:</p>
<pre><code>class PrepareList extends StatefulWidget {
  final String place;
  const PrepareList({
    Key? key,
    required this.place,
  }) : super(key: key);

  @override
  State&lt;PrepareList&gt; createState() =&gt;
      _PrepareListState();
}

class _PrepareListState
    extends State&lt;PrepareList&gt; {
  late final Stream? _listStream;

  @override
  void initState() {
    super.initState();

    String dbChild = &quot;events/&quot; + widget.place + &quot;/&quot;;

    final db = FirebaseDatabase.instance
        .ref()
        .child(dbChild)
        .orderByKey()
        .limitToLast(1500);

    _listStream = db.onValue;
  }

  @override
  Widget build(BuildContext context) {
    return StreamBuilder(
        stream: _listStream,
        builder: (context, AsyncSnapshot&lt;dynamic&gt; dbEvent) {
          if (dbEvent.hasError) {
            return CircularProgressIndicator();
          }
          else if (dbEvent.hasData) {
            DataSnapshot dataSnapshot = dbEvent.data!.snapshot;

            List&lt;EventDetails&gt; placeEventList = [];
            if (dataSnapshot.value != null) {
              (dataSnapshot.value as Map&lt;dynamic, dynamic&gt;)
                  .forEach((key, value) {
                placeEventList.add(EventDetails.fromRTDB(value));
              });
              placeEventList
                  .sort((a, b) =&gt; a.dateEST.compareTo(b.dateEST));

              return AttendeeList(placeEventList: placeEventList, place: place);
            } else {
              return PlaceDataNotAvailable(place: widget.place);
            }
          } else {
            return CircularProgressIndicator();
          }
        });
  }
}

class AttendeeList extends StatefulWidget {
  final List&lt;EventDetails&gt; placeEventList;
  final String place;
  const AttendeeList({
    Key? key,
    required this.placeEventList,
    required this.place,
  }) : super(key: key);

  @override
  State&lt;AttendeeList&gt; createState() =&gt;
      _AttendeeListState();
}

class _AttendeeListState
    extends State&lt;AttendeeList&gt; {
  late final Stream? _attendeeListStream;

  @override
  void initState() {
    super.initState();

    String dbChild = &quot;attendees/&quot; + widget.place + &quot;/&quot;;

    final db = FirebaseDatabase.instance
        .ref()
        .child(dbChild)
        .orderByKey()
        .limitToLast(1500);

    _listStream = db.onValue;
  }

  @override
  Widget build(BuildContext context) {
    return StreamBuilder(
        stream: _attendeeListStream,
        builder: (context, AsyncSnapshot&lt;dynamic&gt; dbEvent) {
          if (dbEvent.hasError) {
            return CircularProgressIndicator();
          }
          else if (dbEvent.hasData) {
            DataSnapshot dataSnapshot = dbEvent.data!.snapshot;

            List&lt;AttendeeDetails&gt; attendeeList = [];
            if (dataSnapshot.value != null) {
              (dataSnapshot.value as Map&lt;dynamic, dynamic&gt;)
                  .forEach((key, value) {
                attendeeList.add(EventDetails.fromRTDB(value));
              });
              attendeeList
                  .sort((a, b) =&gt; a.dateEST.compareTo(b.dateEST));

              return Scaffold(
                body: ShowLists(placeEventList, attendeeList);
            } else {
              return PlaceDataNotAvailable(place: widget.place);
            }
          } else {
            return CircularProgressIndicator();
          }
        });
  }
}
</code></pre>
<p>Widgets above can be called multiple times in the lifecycle of the app. The user comes to this screen by selecting a <code>place</code> on the initial screen, which executes the code in the <code>PrepareList</code> stateful widget, which in its turn calls the <code>AttendeeList</code> Stateful widget.</p>
<p>I would like to emphisize that both <code>PrepareList</code> and <code>AttendeeList</code> use streams. And each time the code in these widgets is executed, a large number of nodes (1500 for each widget) are downloaded from database.</p>
<p>One execution can look as the following:</p>
<pre><code>PrepareList(&quot;London&quot;);
</code></pre>
<p>And another execution may look as the following, presenting a new list of items on the same screen:</p>
<pre><code>PrepareList(&quot;Manhattan&quot;);
</code></pre>
<p>And what I observe is:</p>
<p>When I run <code>PrepareList(&quot;London&quot;);</code> for the first time, it takes some time to (3 to 4 seconds) to see the content on the screen. Then I run the <code>PrepareList(&quot;Manhattan&quot;);</code>, which also takes around 3 to 4 seconds to show the content. But when I run <code>PrepareList(&quot;London&quot;);</code> again, the content appears on the screen very quickly, in ~1 second.</p>
<p>In order to be able to call <code>PrepareList()</code>, I need to go to another screen, which means - in my understanding - that my <strong>stream subscription</strong> is cancelled each time I leave the screen associated to 2 widgets above. But is it so that the <strong>stream itself</strong> is NOT cancelled and the data remains in the memory?</p>
<p><strong>What I suspect:</strong> When using the app, as I call <code>PrepareList(...)</code> for multiple places (multiple times), it loads more and more data on the memory and it never cleans it. After a while, the app consumes all available memory and crashes by giving the error above, which tells me nothing meaningful.</p>
<p>And as <code>PrepareList(...)</code> is executed more and more when using the app, the Iphone 7 gets heated, which I can easily feel. I even tested with Iphone 12, which does not get heated as Iphone 7 but crashes as well.</p>
<p>I even tried to add dispose as following to both classes:</p>
<pre><code> @override
  void dispose() {
    super.dispose();
  }
</code></pre>
<p>... but it still did not help.</p>
<p>Is my stream implementation true? Is what I suspect can be the underlying problem for this crash?</p>
<h2>Addendum 2</h2>
<p>I kept trying. I used the app in a way so that <code>PrepareList(&quot;...&quot;);</code> is triggered several times. I observed the memory usage in devtools as well. I can observe that the memory usage increases over time. And I got a new error this time saying something more concrete:</p>
<pre><code>[ServicesDaemonManager] interruptionHandler is called. -[FontServicesDaemonManager connection]_block_invoke
[tcp] tcp_input [C17.1.1:3] flags=[R] seq=3749683210, ack=0, win=0 state=LAST_ACK rcv_nxt=3749683210, snd_una=3584722489
[tcp] tcp_input [C17.1.1:3] flags=[R] seq=3749683210, ack=0, win=0 state=CLOSED rcv_nxt=3749683210, snd_una=3584722489
* thread #46, name = 'DartWorker', stop reason = EXC_RESOURCE RESOURCE_TYPE_MEMORY (limit=1450 MB, unused=0x0)
    frame #0: 0x0000000108ef4d0c Flutter`dart::CompilerPass_TypePropagation::DoBody(dart::CompilerPassState*) const + 1644
Flutter`dart::CompilerPass_TypePropagation::DoBody:
-&gt;  0x108ef4d0c &lt;+1644&gt;: str    xzr, [x20, x28, lsl #3]
    0x108ef4d10 &lt;+1648&gt;: ldr    x8, [x22, #0x48]
    0x108ef4d14 &lt;+1652&gt;: cmp    x24, x8
    0x108ef4d18 &lt;+1656&gt;: b.ge   0x108ef4d84               ; &lt;+1764&gt;
Target 0: (Runner) stopped.
Lost connection to device.
</code></pre>
<p>This time, it says <code>EXC_RESOURCE RESOURCE_TYPE_MEMORY (limit=1450 MB, unused=0x0)</code>. Seemingly, the memory usage is increasing over time. Why is the memory not freed when the user leaves the screen on the phone? (I ask this question by suspecting that the stream still occupies the memory even after the user moves to another screen...)</p>
","<firebase><flutter><dart><firebase-realtime-database><stream-builder>"
"71387267","2022-03-07 21:06:38","51","6536","8","5","0","How do purely functional languages handle index-based algorithms?","<p>I have been trying to learn about functional programming, but I still struggle with thinking like a functional programmer. One such hangup is how one would implement index-heavy operations which rely strongly on loops/order-of-execution.</p>
<p>For example, consider the following Java code:</p>
<pre class=""lang-java prettyprint-override""><code>public class Main {
    public static void main(String[] args) {
        List&lt;Integer&gt; nums = Arrays.asList(1,2,3,4,5,6,7,8,9);
        System.out.println(&quot;Nums:\t&quot;+ nums);
        System.out.println(&quot;Prefix:\t&quot;+prefixList(nums));
    }
  
    private static List&lt;Integer&gt; prefixList(List&lt;Integer&gt; nums){
      List&lt;Integer&gt; prefix = new ArrayList&lt;&gt;(nums);
      for(int i = 1; i &lt; prefix.size(); ++i)
        prefix.set(i, prefix.get(i) + prefix.get(i-1));
      return prefix;
    }
}
/*
System.out: 
Nums:   [1, 2, 3, 4, 5, 6, 7, 8, 9]
Prefix: [1, 3, 6, 10, 15, 21, 28, 36, 45]
*/
</code></pre>
<p>Here, in the <code>prefixList</code> function, the nums list is first cloned, but then there is the iterative operation performed on it, where the value on index i relies on index i-1 (i.e. order of execution is required). Then this value is returned.</p>
<p>What would this look like in a functional language (Haskell, Lisp, etc.)? I have been learning about monads and think they may be relevant here, but my understanding is still not great.</p>
","<haskell><functional-programming><lisp>"
"71400647","2022-03-08 19:42:38","10","7649","5","9","0","Can't represent a size of 214748364 in Constraints","<p>I just created a simple Composable and wished to render it using a <code>Layout</code>, but while implementing the solution, I stumbled upon this error in the measurement phase.</p>
<pre><code>java.lang.IllegalArgumentException: Can't represent a size of 214748364 in Constraints
        at androidx.compose.ui.unit.Constraints$Companion.bitsNeedForSize(Constraints.kt:408)
        at androidx.compose.ui.unit.Constraints$Companion.createConstraints-Zbe2FdA$ui_unit_release(Constraints.kt:368)
        at androidx.compose.ui.unit.ConstraintsKt.Constraints(Constraints.kt:438)
        at androidx.compose.ui.unit.ConstraintsKt.Constraints$default(Constraints.kt:423)
        at com.gmarsk.aiare.MainActivity$InstructionsScreen$DisplayCard$1.measure-3p2s80s(MainActivity.kt:514)
        at androidx.compose.ui.node.InnerPlaceable.measure-BRTryo0(InnerPlaceable.kt:54)
</code></pre>
<p>This was when I tried this</p>
<pre><code>val sampleComposable = measurables[1].measure(
                Constraints(
                    minHeight = constraints.maxHeight * 7 / 10,
                )
            )
</code></pre>
<p>Anyone stumble upon this before? What's the solution if it is not a bug, in which case please let me know.</p>
<p>Now, the issue here I think is the fact that I am nesting two <code>Layout</code> Composables,</p>
<pre><code>Layout(
content = {
 Dummy1()
 Dummy2()
 NestedLayoutComposable() // It contains a Layout Composable itself
}{ measurables, constraints -&gt;
 val nlc = measurables[2].measure(
  Constraints(
   minHeight = constraints.maxHeight * 7/10
  )
 )
 layout(constraints.maxWidth, constraints.maxHeight){
  nls.place(0, 0)
 }
}
)
</code></pre>
<p>Where The nestedLayoutComposable again has a Layout and that is where the crash occurs, it is at this line</p>
<pre><code>            Layout(
                content = {
                    Text(text = &quot;Random&quot;)
                    Box {
                        Image(painter = AppUtils.getRandomImagePainter(), contentDescription = &quot;&quot;)
                    }
                }
            ) { measurables, constraints -&gt;
                val text = measurables[0].measure(constraints)
/*This line --&gt;*/   val image = measurables[1].measure(
                    Constraints(
                        maxWidth = constraints.maxWidth * 90 / 100,
                        minHeight = constraints.maxHeight * 7 / 10
                    )
                )

                layout(constraints.maxWidth, constraints.maxHeight) {
                    instruction.place(
                        (constraints.maxWidth - instruction.width) / 2,
                        0
                    )
                    illustration.place(
                        (constraints.maxWidth - illustration.width) / 2,
                        illustration.height / 2
                    )
                }
            }

</code></pre>
<p>So I know that the issue is with the <code>Layout</code> Composable being nested within one another but that still doesn't explain WHY the error occurs, and HOW to resolve it, and so those are the prime queries of this post, and that is what I expect the answers to include, thank you.</p>
","<android><android-jetpack-compose><android-jetpack-compose-layout>"
"71425968","2022-03-10 14:38:55","10","3722","4","6","0","Remove horizontal lines with Open CV","<p>I am trying to remove horizontal lines from my daughter's drawings, but can't get it quite right.</p>
<p>The approach I am following is creating a mask with horizontal lines (<a href=""https://stackoverflow.com/a/57410471/1873521"">https://stackoverflow.com/a/57410471/1873521</a>) and then removing that mask from the original (<a href=""https://docs.opencv.org/3.3.1/df/d3d/tutorial_py_inpainting.html"" rel=""noreferrer"">https://docs.opencv.org/3.3.1/df/d3d/tutorial_py_inpainting.html</a>).</p>
<p>As you can see in the pics below, this only partially removes the horizontal lines, and also creates a few distortions, as some of the original drawing horizontal-ish lines also end up in the mask.</p>
<p>Any help improving this approach would be greatly appreciated!</p>
<h2>Create mask with horizontal lines</h2>
<p>From <a href=""https://stackoverflow.com/a/57410471/1873521"">https://stackoverflow.com/a/57410471/1873521</a></p>
<pre><code>import cv2
import numpy as np

img = cv2.imread(&quot;input.png&quot;, 0)

if len(img.shape) != 2:
    gray = cv2.cvtColor(img, cv2.COLOR_BGR2GRAY)
else:
    gray = img

gray = cv2.bitwise_not(gray)
bw = cv2.adaptiveThreshold(gray, 255, cv2.ADAPTIVE_THRESH_MEAN_C, 
cv2.THRESH_BINARY, 15, -2)

horizontal = np.copy(bw)

cols = horizontal.shape[1]
horizontal_size = cols // 30

horizontalStructure = cv2.getStructuringElement(cv2.MORPH_RECT, (horizontal_size, 1))

horizontal = cv2.erode(horizontal, horizontalStructure)
horizontal = cv2.dilate(horizontal, horizontalStructure)

cv2.imwrite(&quot;horizontal_lines_extracted.png&quot;, horizontal)

  
</code></pre>
<h2>Remove horizontal lines using mask</h2>
<p>From <a href=""https://docs.opencv.org/3.3.1/df/d3d/tutorial_py_inpainting.html"" rel=""noreferrer"">https://docs.opencv.org/3.3.1/df/d3d/tutorial_py_inpainting.html</a></p>
<pre><code>import numpy as np
import cv2
mask = cv2.imread('horizontal_lines_extracted.png',0)
dst = cv2.inpaint(img,mask,3,cv2.INPAINT_TELEA)
cv2.imwrite(&quot;original_unmasked.png&quot;, dst)
</code></pre>
<h1>Pics</h1>
<h3>Original picture</h3>
<p><a href=""https://i.stack.imgur.com/i0RDA.jpg"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/i0RDA.jpg"" alt=""Original picture"" /></a></p>
<h3>Mask</h3>
<p><a href=""https://i.stack.imgur.com/hV2qK.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/hV2qK.png"" alt=""enter image description here"" /></a></p>
<h3>Partially cleaned:</h3>
<p><a href=""https://i.stack.imgur.com/WomdV.jpg"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/WomdV.jpg"" alt=""Partially cleaned"" /></a></p>
","<python><opencv><image-processing><computer-vision>"
"71433951","2022-03-11 05:18:49","10","22055","6","6","0","Module not found: Can't resolve Next.js - TypeScript","<blockquote>
<p>I receive the image´s error but I don´t understand why do I get it.
Also attached the directory in the second image.</p>
</blockquote>
<p><a href=""https://i.stack.imgur.com/knUzH.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/knUzH.png"" alt=""enter image description here"" /></a></p>
<pre><code>import Link from 'next/link';
import { useState } from 'react';
import { ProductModel } from '../models/product';
import { CardProduct } from '../components/CardProduct';

const List = () =&gt; {

  let list: ProductModel[] = [  //ProductModel[] esto significa que va a ser un array de ProductModel
    {
      id: 1,
      name: &quot;shoes&quot;,
      price: 9999,
    },
  ];

  const [products, setProducts] = useState&lt;ProductModel[]&gt;(list);

  return (
    &lt;div&gt;
      Soy la página de Productos
      {products.map((element, index) =&gt; {
        return &lt;CardProduct product={element}/&gt;;
      })}
      &lt;br/&gt;
      &lt;Link href=&quot;/&quot;&gt;
        &lt;a&gt;Ir a la home&lt;/a&gt;
      &lt;/Link&gt;
    &lt;/div&gt;
  );
}

export default List;
</code></pre>
<p><a href=""https://i.stack.imgur.com/hKtQg.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/hKtQg.png"" alt=""enter image description here"" /></a></p>
","<reactjs><typescript><react-native><next.js>"
"71435874","2022-03-11 08:48:46","8","26586","9","5","0","pip: These packages do mot match the hashes from the requirements file","<p>When I tried to install libraries using pip install, sometimes this error message come up.</p>
<pre><code>ERROR: THESE PACKAGES DO NOT MATCH THE HASHES FROM THE REQUIREMENTS FILE. If you have updated the package versions, please update the hashes. Otherwise, examine the package contents carefully; someone may have tampered with them.
</code></pre>
<p>This error comes up when I am trying to build multiple images using docker-compose V2.</p>
<p>What I have done:</p>
<ol>
<li><code>pip install --no-cache-dir -r requirements.txt</code></li>
<li>upgrading pip</li>
<li>trying the old version of pip (20.0.2).</li>
<li>change the version of the affected package.</li>
<li>changing the dns</li>
</ol>
<p>However, it still comes up randomly. The libraries that are referred to the error message also keep changing.</p>
<p>Does anyone know the reason for this issue?</p>
","<python><pip>"
"71447981","2022-03-12 08:06:35","15","2821","4","7","0","Sublabel inside SwiftUI Menu Button","<p>I try to create a menu with buttons containing primary and secondary labels like the photo bellow using SwiftUI, so I embed the button and the text (as secondary label) in the VStack, but it's doesn't work.
How I can create this view in swiftUI?</p>
<p><a href=""https://i.stack.imgur.com/ouwexm.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/ouwexm.png"" alt=""enter image description here"" /></a></p>
<p>The Code</p>
<pre><code> Menu {
        Section {
            search
        }
        Section {
// The sort button
        Menu  {
            Picker(&quot;Sorting options&quot;, selection: $sort) {
                ForEach(SortType.allCases, id: \.self) { type in
                    Label(&quot;title&quot;, systemImage: &quot;chevron.up&quot;)
                        .tag(type)
                }
            }
        } label: {
// Here I should embed title and subtitle like the photo but I don't know how.
            Label(&quot;Sort By&quot;, systemImage: &quot;arrow.up.arrow.down&quot;)
        }
        }
    } label: {
        menuLabel
    }
</code></pre>
","<ios><swift><swiftui><menu>"
"71457972","2022-03-13 15:00:16","9","4015","4","5","0","Application crashes when using CachedNetworkImage","<p>Application crashes when using CachedNetworkImage in listview. If there are a lot of pictures, then the application freezes and crashes. Is it possible to load each image one by one, asynchronously? Can I have a code example? Thanks.</p>
","<flutter><dart>"
"71462058","2022-03-14 00:53:48","11","14165","4","11","0","Google OAuth 2 Error 400: redirect_uri_mismatch but redirect uri is compliant and already registered in Google Cloud Console","<p>I am developing a NextJS application using next-auth with Google Oauth 2 as its authentication provider.  The production build is running on Heroku.  When attempting to sign in on my production build, Google OAuth is giving me <code>&quot;Error 400: redirect_uri_mismatch&quot;</code>.  Normally this would be an easy fix, except the exact uri is already registered in Cloud Console.</p>
<p><img src=""https://i.stack.imgur.com/B6BO4.png"" alt=""See my cloud console config"" />.</p>
<p>I have also tried added many different permutations of my uri, but this did not help.</p>
<p>This issue not solved by <a href=""https://stackoverflow.com/q/11485271/18457746"">11485271</a> or <a href=""https://stackoverflow.com/questions/69151061/aspnet-core-google-oauth-error-400-redirect-uri-mismatch-on-heroku"">69151061</a>.</p>
<p><strong>Error in question:</strong></p>
<pre><code>Error 400: redirect_uri_mismatch

You can't sign in to this app because it doesn't comply with Google's OAuth 2.0 policy.

If you're the app developer, register the redirect URI in the Google Cloud Console.

Request Details
If you’re the app developer, make sure that these request details comply with Google policies.
redirect_uri: https://middcourses2.herokuapp.com/api/auth/callback/google
</code></pre>
<p><img src=""https://i.stack.imgur.com/vtjxQ.png"" alt=""Image of error page"" /></p>
<p><a href=""https://i.stack.imgur.com/GSPb1.png"" rel=""nofollow noreferrer"">And here is a link to the list of authorized domains in GCP.</a></p>
","<heroku><google-cloud-platform><oauth-2.0><google-oauth><next-auth>"
